Month,Day,Hour,Season,PV Regime,Wind Regime,Electric Load,Heat Load,Cold Load,PV,Wind,Set
6,159,9,summer,clear,weak,17741.503140721357,5279.420549274674,26421.34610574161,10324.172190805959,2338.1240257519376,train
6,159,10,summer,clear,weak,17937.915479640185,5344.1870553359795,26649.965210150727,12620.449265982104,2765.09908634716,train
6,159,11,summer,clear,weak,17877.922582196614,5265.827241957651,27566.8921037963,14429.598768847472,3110.2404604912713,train
6,159,12,summer,clear,weak,17858.10384617147,5232.662511062441,28850.28188759801,15520.49356958568,3423.2849195344565,train
6,159,13,summer,clear,weak,17701.623761035873,5142.568036428562,29551.891184072014,14997.757445837384,3552.7855310285368,train
6,159,14,summer,clear,weak,17288.43869104015,5282.257740261652,29721.401342882444,14149.486382222265,3468.4330882272898,train
6,159,15,summer,clear,weak,17077.778225919516,5410.542518387203,30163.306939285638,12360.410493771284,3742.854327300739,train
6,159,16,summer,clear,weak,17478.06049388878,5264.5442035339165,30294.771191155913,9666.928301210342,3714.0688075092403,train
6,159,17,summer,clear,weak,17537.36929674242,5230.064934184583,29929.62987023848,7088.8222385933095,3451.6927615909503,train
6,159,18,summer,clear,weak,17476.799123636996,5257.619370003388,28883.42259001171,4143.633341509947,3174.471062305355,train
6,159,19,summer,clear,weak,17663.17551033002,5236.901565273459,26976.382126088243,1468.455622695432,3148.7817811062037,train
6,159,20,summer,clear,weak,17448.956988578753,5256.771115976035,24777.664627865757,0.0,2737.5945665766503,train
6,159,21,summer,clear,weak,16735.12424319481,5265.175688531764,23376.52009302038,0.0,3469.336716548668,train
6,159,22,summer,clear,weak,16664.32826462856,5304.39004615348,21758.44965732341,0.0,3109.895739062628,train
6,159,23,summer,clear,weak,17089.236982857903,5271.340934837032,20300.59404159061,0.0,3350.6407814229315,train
6,160,0,summer,normal,weak,17435.310145306717,5406.7999157204,18056.168860284524,0.0,4034.2315434196257,train
6,160,1,summer,normal,weak,16909.182053329412,5403.963936592695,18107.231474102624,0.0,3754.7672503309445,train
6,160,2,summer,normal,weak,16504.728855118276,5555.457253676823,17930.557592556852,0.0,4002.2269372316373,train
6,160,3,summer,normal,weak,16394.5667388599,5683.728665741461,18213.849957866598,0.0,4090.1697634493935,train
6,160,4,summer,normal,weak,16171.622332804029,5743.139037326276,18430.174348712953,0.0,3787.4772959882775,train
6,160,5,summer,normal,weak,16632.7395052442,5609.917334468867,20918.744351728914,169.18145368540306,3503.2552331152824,train
6,160,6,summer,normal,weak,17040.13862697297,5623.153314332502,23783.402985945053,1465.2444203670975,3303.111930916006,train
6,160,7,summer,normal,weak,17079.380993758277,5466.13177702522,25416.410966200518,3850.947858594456,2771.7735909747503,train
6,160,8,summer,normal,weak,17563.82669813879,5480.3263522096,26256.087400376724,6703.403509222958,2640.557599582611,train
6,160,9,summer,normal,weak,17647.539895646612,5494.59615489752,27438.7038230358,9113.078094276345,2793.778253783769,train
6,160,10,summer,normal,weak,17674.619973475932,5462.665753730678,28411.08092001317,11258.858388680379,3235.3448564430014,train
6,160,11,summer,normal,weak,17402.14041801713,5384.091702815238,28139.58825284882,12554.763235259765,3729.6326831797514,train
6,160,12,summer,normal,weak,17511.822813803956,5346.38447524703,29784.242787088086,13751.103235449511,4217.8981317248345,train
6,160,13,summer,normal,weak,18026.762771966136,5405.225140086338,31218.17131412516,12809.451422805048,4242.494543763958,train
6,160,14,summer,normal,weak,17825.12579020064,5448.263614784831,31568.269825587213,12128.846511152817,4209.189304151903,train
6,160,15,summer,normal,weak,17584.77447604782,5440.392154206727,31780.352333350063,11241.401249546805,4267.7978978442015,train
6,160,16,summer,normal,weak,17569.539573016395,5430.877292394638,31694.5964381193,8695.021689110588,4446.1317800106635,train
6,160,17,summer,normal,weak,17313.39213417535,5425.518931544531,30245.58463137679,6305.858572334269,4179.17238101532,train
6,160,18,summer,normal,weak,17288.32972051184,5429.5806971254,28652.848772171696,3672.6028585545405,3872.2946148828737,train
6,160,19,summer,normal,weak,17608.033570936463,5459.711906276287,27380.643122669335,1384.2096978391814,3703.1104119441648,train
6,160,20,summer,normal,weak,17410.975534738573,5476.363295612303,24617.197119436765,0.0,3275.139668720599,train
6,160,21,summer,normal,weak,16744.888806142662,5448.957529680479,22756.78680286238,0.0,4144.63980083327,train
6,160,22,summer,normal,weak,16595.834729966085,5426.790086875716,21067.472809176626,0.0,3561.871309940127,train
6,160,23,summer,normal,weak,17054.770056291636,5439.334086912406,19546.32206351941,0.0,4007.977273233871,train
6,161,0,summer,clear,normal,17503.502615397338,5575.510052947542,18470.70574031102,0.0,3603.91553219706,train
6,161,1,summer,clear,normal,17199.513842785247,5509.102587217712,18188.084499885026,0.0,3392.402956631532,train
6,161,2,summer,clear,normal,17053.617867832178,5389.209352760109,18018.288343306493,0.0,3512.801870323459,train
6,161,3,summer,clear,normal,16785.586282754957,5473.163551886606,17566.569635336287,0.0,3570.1991260977557,train
6,161,4,summer,clear,normal,16973.917196381204,5516.689102351865,18276.490319927972,0.0,3551.4937657316846,train
6,161,5,summer,clear,normal,17497.815361729507,5570.997484330158,20538.483434628528,157.06631698137713,3277.660982430824,train
6,161,6,summer,clear,normal,17234.990484701935,5644.608754391737,22825.89825161292,1363.4644710661153,3010.692274366378,train
6,161,7,summer,clear,normal,17042.90965945154,5663.985081218251,24541.944376128973,3967.026955065989,2316.741334009897,train
6,161,8,summer,clear,normal,17018.809083540233,5455.773159605473,26168.151263633343,6793.542640305269,2315.758477535975,train
6,161,9,summer,clear,normal,17579.774743480793,5372.652459590754,27227.61236674625,9369.556297617866,2434.759591044547,train
6,161,10,summer,clear,normal,17395.501397584703,5457.931901007507,28110.325288423308,11418.024968771846,2957.1378032005027,train
6,161,11,summer,clear,normal,17069.4858084009,5399.514837915154,28720.68030190518,12642.935210256936,3448.918878446831,train
6,161,12,summer,clear,normal,17135.199357696252,5445.967535834381,29217.56579433169,13728.58475166908,4010.838594988764,train
6,161,13,summer,clear,normal,16980.215606620986,5466.276392202548,29959.34326644189,13306.49322783001,4026.245440727344,train
6,161,14,summer,clear,normal,17138.689894553747,5516.962241224844,30755.026784716185,12300.637090490127,3796.896188054629,train
6,161,15,summer,clear,normal,17022.954344277114,5595.312304630209,31465.622595639357,10795.678286619468,4002.3906039924977,train
6,161,16,summer,clear,normal,17042.82395854386,5540.3665800274575,31695.742144549902,8609.200795745945,4039.3070333795854,train
6,161,17,summer,clear,normal,17290.968303227208,5376.375687010969,30193.03914954172,6209.451709839697,3589.428404114675,train
6,161,18,summer,clear,normal,17442.455136298802,5330.7359685252195,29042.300270380714,3721.6177299021883,3340.6808059832533,train
6,161,19,summer,clear,normal,17136.551670359146,5486.030008037206,27517.334053315903,1376.258252413661,3192.317036760996,train
6,161,20,summer,clear,normal,17035.106034955705,5357.166226715819,24881.890537319636,0.0,3037.5030616373897,train
6,161,21,summer,clear,normal,16677.400131813953,5397.7489218948,23206.674172434843,0.0,3783.2891419548682,train
6,161,22,summer,clear,normal,16640.8947816559,5230.054002214393,21763.432191147243,0.0,3265.484208893033,train
6,161,23,summer,clear,normal,16871.194940920723,5224.408158932003,20245.24439107345,0.0,3658.9814207314384,train
6,162,0,summer,clear,weak,16670.09228047534,5309.0983777234,17345.756901674573,0.0,4132.995097280037,train
6,162,1,summer,clear,weak,16246.550226131349,5259.304681729823,17037.582226393413,0.0,3628.290822539447,train
6,162,2,summer,clear,weak,15817.315688414155,5365.930534532055,16845.00054715951,0.0,3529.8184516016963,train
6,162,3,summer,clear,weak,15692.412308173461,5358.051191934714,17220.907971129,0.0,4007.1467311240544,train
6,162,4,summer,clear,weak,15846.532262668128,5499.029758915869,17652.20825570928,0.0,3699.089954164937,train
6,162,5,summer,clear,weak,16180.923633819824,5604.718735185086,19098.85499111808,180.9489982050884,3460.1854291050786,train
6,162,6,summer,clear,weak,16526.695234799383,5677.00997986025,21989.80484068278,1574.7636856724107,3289.567755835208,train
6,162,7,summer,clear,weak,16527.54123685193,5537.361606217642,23575.633800858206,4274.954323704431,2724.519799379903,train
6,162,8,summer,clear,weak,16846.211182644016,5305.945892461243,24398.960107318002,7430.406229116893,2706.4347881851213,train
6,162,9,summer,clear,weak,17340.839521328053,5198.50434973879,25150.900794521283,10188.847987058285,2937.4542176110767,train
6,162,10,summer,clear,weak,17477.87412332287,5220.597139517444,25386.941634647454,12583.098819623607,3303.4689474078405,train
6,162,11,summer,clear,weak,17604.08753719734,5191.756192851051,26089.89224220066,13782.35114483509,3755.3838614528313,train
6,162,12,summer,clear,weak,17330.28119773373,5195.444727710934,27008.605335398195,14933.227398394829,4202.017940689025,train
6,162,13,summer,clear,weak,16901.005467326526,5256.741917370531,28100.645177927323,15009.029461725504,4461.2193046492985,train
6,162,14,summer,clear,weak,16753.555374529886,5245.594341972496,28595.016203055555,14254.17991662752,4151.771162466071,train
6,162,15,summer,clear,weak,16708.05676427423,5173.757278273606,28389.653222482102,12675.14619769387,4390.902917704448,train
6,162,16,summer,clear,weak,17242.982182516444,5256.313925524227,28704.531179537145,9959.593116912849,4605.75742838767,train
6,162,17,summer,clear,weak,16948.206139338057,5292.383071969271,27801.514545158025,6732.12133561228,4385.059173408246,train
6,162,18,summer,clear,weak,16949.401656827766,5261.184519258486,26239.315158462803,3948.2973786944035,4153.529855343926,train
6,162,19,summer,clear,weak,17046.222000211103,5300.08045964161,24369.372826246647,1453.829647715478,4014.058860020339,train
6,162,20,summer,clear,weak,16899.378825189993,5289.065006493548,22902.279343237853,0.0,3239.6302599128935,train
6,162,21,summer,clear,weak,16332.880290050573,5360.808953553602,21760.448263481976,0.0,4203.409087910039,train
6,162,22,summer,clear,weak,16321.199453942581,5333.409080302848,20334.77166141447,0.0,3698.9897343635403,train
6,162,23,summer,clear,weak,16699.51651954656,5418.854370372565,18325.133154074218,0.0,4215.804671970324,train
6,163,0,summer,normal,normal,17045.195790373116,5268.092869543512,18921.143919354276,0.0,4267.082372424075,train
6,163,1,summer,normal,normal,16304.406790468189,5257.749884425566,18845.037416917414,0.0,3805.9756932937794,train
6,163,2,summer,normal,normal,15929.936913544881,5205.61424542981,18722.824455161135,0.0,3749.520801109801,train
6,163,3,summer,normal,normal,15904.644822997345,5375.233913261468,19062.50652030149,0.0,4010.8731793338484,train
6,163,4,summer,normal,normal,16100.908731671916,5301.910418523428,19126.356471799867,0.0,3677.984190175164,train
6,163,5,summer,normal,normal,16595.186300147423,5413.946268842019,21085.684144424165,175.91276175704746,3721.8176535621687,train
6,163,6,summer,normal,normal,16707.780982990043,5493.430974504128,23515.015690011285,1635.598379944095,3505.549459195473,train
6,163,7,summer,normal,normal,16408.273100896713,5393.8001714545335,24728.325851871414,4245.792370106198,2653.6888675677687,train
6,163,8,summer,normal,normal,16841.26262539106,5376.66294299379,26048.71623142094,7022.9885058574055,2564.2286806792576,train
6,163,9,summer,normal,normal,17172.63480113062,5367.108364074565,27403.684291821464,9321.209718595379,2799.8701596516044,train
6,163,10,summer,normal,normal,16861.67501194992,5310.845735504629,27566.081855593144,11414.79276206478,3174.2550989763376,train
6,163,11,summer,normal,normal,17175.77431389324,5268.4132859232595,28133.811404537093,13180.923951008941,3864.965092374381,train
6,163,12,summer,normal,normal,16711.334359551292,5292.98668198825,29216.219010303972,13953.09082215276,4479.706186565212,train
6,163,13,summer,normal,normal,17071.627670944217,5316.490337918949,30207.534986108516,13854.951952452408,4555.629102496969,train
6,163,14,summer,normal,normal,16797.280422489694,5348.367246280423,30552.490433101244,12734.821515701678,4404.959404100578,train
6,163,15,summer,normal,normal,16959.754421378766,5206.78367528717,30949.445632054005,11664.520531154052,4277.282331370209,train
6,163,16,summer,normal,normal,17250.12237010835,5207.537916380625,30401.46139331239,8980.740134133128,4550.403708440607,train
6,163,17,summer,normal,normal,17211.168644202535,5158.202170680111,29253.821688720393,6438.859211093207,4519.152446509499,train
6,163,18,summer,normal,normal,17263.899007885953,5222.236356830993,28143.6192611397,3917.00818802017,4389.308737941259,train
6,163,19,summer,normal,normal,17184.935419425572,5272.867118622199,26967.801341559953,1465.8289287272548,4052.2296302443237,train
6,163,20,summer,normal,normal,17148.30726527452,5245.301509702726,24890.860763786244,0.0,3439.9571427864794,train
6,163,21,summer,normal,normal,16987.847498973977,5199.727944182227,23064.614404338336,0.0,4303.837074186838,train
6,163,22,summer,normal,normal,16444.972004937186,5253.910513347464,21368.36283830167,0.0,3735.1701848138196,train
6,163,23,summer,normal,normal,15968.921009712047,5271.697560949825,20038.861796271107,0.0,4175.008937750054,train
6,164,0,summer,normal,windy,17731.77662760331,5711.585513465076,17896.172462377188,0.0,4520.288408176274,train
6,164,1,summer,normal,windy,17420.611098518297,5696.938659702417,17927.030779044537,0.0,4039.111486387988,train
6,164,2,summer,normal,windy,16873.827224639866,5639.160890069524,17898.635808797942,0.0,4141.857611844148,train
6,164,3,summer,normal,windy,16503.63771885048,5585.868654194347,18521.518236580305,0.0,4470.0895713037735,train
6,164,4,summer,normal,windy,16120.32841623118,5634.966601603776,18840.74183866591,0.0,4149.351934966796,train
6,164,5,summer,normal,windy,16609.189816369726,5745.498759930249,20814.60111983839,172.29929926362155,4000.9923752403984,train
6,164,6,summer,normal,windy,16732.065502215355,5778.287351528281,22867.568471019633,1532.7416015455626,3594.508910966186,train
6,164,7,summer,normal,windy,17004.43466924415,5531.568630821895,24812.779910447138,4011.3401699926117,2935.27452786395,train
6,164,8,summer,normal,windy,17313.2716677299,5519.430975902272,26431.303572737783,6987.2682997727015,2948.527421418176,train
6,164,9,summer,normal,windy,17582.43702932005,5545.361385071251,27432.842588199368,9647.94972149998,3129.889662209063,train
6,164,10,summer,normal,windy,17973.859657128163,5457.324697212251,28488.96476769484,11985.927305895126,3623.2283949494918,train
6,164,11,summer,normal,windy,17987.466786935158,5499.305703525957,28839.854280012325,13967.571819766128,4259.615655126976,train
6,164,12,summer,normal,windy,18025.431974290677,5543.991271773367,30121.246693178953,14708.482863083385,4934.869823839077,train
6,164,13,summer,normal,windy,18374.639511761274,5619.068431746021,31021.708467643595,13405.14689471019,5066.941132471357,train
6,164,14,summer,normal,windy,18217.474658503994,5705.704659485808,30401.508928439165,12574.933167647967,4985.199225706506,train
6,164,15,summer,normal,windy,17942.764661129248,5624.687942731859,30144.65779951737,11420.797751828668,5177.752710144547,train
6,164,16,summer,normal,windy,18009.039655811797,5605.585088757523,31451.594576254865,9032.888329984604,5136.755894337429,train
6,164,17,summer,normal,windy,18180.265961673413,5601.430940001853,30800.813190185476,6489.575010411438,4769.430755310948,train
6,164,18,summer,normal,windy,18141.773208785507,5620.762419111769,28636.569526940428,4009.3366730556454,4384.845285854555,train
6,164,19,summer,normal,windy,17828.48342939423,5624.407225717882,26471.633975311226,1455.2214861094233,3992.2591820358116,train
6,164,20,summer,normal,windy,17903.11761414762,5688.459394672006,24630.660461274852,0.0,3637.810782493136,train
6,164,21,summer,normal,windy,17578.162886745667,5481.530682525486,22842.795153052382,0.0,4517.7671017055945,train
6,164,22,summer,normal,windy,17617.164655041313,5530.072610761857,21247.055903268898,0.0,3936.2606748188473,train
6,164,23,summer,normal,windy,17981.097902010613,5596.530623747981,19540.597340730692,0.0,4501.077052085155,train
6,165,0,summer,cloudy,normal,16698.43344184005,5304.54375976499,19453.316855787598,0.0,4285.400451369751,train
6,165,1,summer,cloudy,normal,16013.96692634951,5284.194172010557,18950.329133326948,0.0,3583.8950141516657,train
6,165,2,summer,cloudy,normal,15920.304641931623,5276.835381051164,18637.782588514463,0.0,3700.740475342683,train
6,165,3,summer,cloudy,normal,15704.559373142003,5322.885018232858,18304.382210206484,0.0,4065.3935805551646,train
6,165,4,summer,cloudy,normal,16062.979909484357,5333.092386752181,18009.769510421775,0.0,3719.712365882766,train
6,165,5,summer,cloudy,normal,16601.09753472385,5469.936141344039,20896.179211173854,177.78311793373103,3582.0523479998974,train
6,165,6,summer,cloudy,normal,16535.830798682226,5495.337208778778,23580.272999614746,1530.5175826408108,3508.3434002005756,train
6,165,7,summer,cloudy,normal,16395.96300867545,5282.653043693518,25467.633954256307,4186.416530809569,2831.9885827020767,train
6,165,8,summer,cloudy,normal,16852.79563512337,5361.964477961884,27086.96305581788,7202.224190825149,2782.199132597228,train
6,165,9,summer,cloudy,normal,17288.33011145274,5345.989366907196,27575.785473470492,9560.537121537503,2936.0289188506736,train
6,165,10,summer,cloudy,normal,16947.63660774405,5227.332856806222,27991.413897973023,11729.878440778206,3397.2913544477474,train
6,165,11,summer,cloudy,normal,17053.854354872736,5234.278251793789,29481.210880697254,13035.25223051662,4050.6143204281434,train
6,165,12,summer,cloudy,normal,16741.566576023943,5211.307480239267,30106.673640487737,13528.887258456525,4677.685143015959,train
6,165,13,summer,cloudy,normal,16819.419959666,5290.350012536666,30324.172890225516,12841.778754665236,4462.633453722103,train
6,165,14,summer,cloudy,normal,17042.691873467294,5273.283124754705,30277.328615901206,11682.326386815053,4400.25142273182,train
6,165,15,summer,cloudy,normal,17646.337186380882,5282.853501635061,30710.605601182368,10557.388312133266,4529.181908218995,train
6,165,16,summer,cloudy,normal,17601.792386110712,5278.083582921138,31646.837048646445,8323.643505841215,4515.296481269151,train
6,165,17,summer,cloudy,normal,17243.36015168473,5198.496927682784,30878.265472611125,6167.287758268632,4334.198640684292,train
6,165,18,summer,cloudy,normal,17140.183328815183,5324.2472616516225,29369.06185539381,3795.635052697625,4065.798763263436,train
6,165,19,summer,cloudy,normal,17190.500380328063,5357.173511486253,28271.51525410014,1370.3850474927058,4045.119769036233,train
6,165,20,summer,cloudy,normal,16923.012500984,5291.395590989554,26206.929906192338,0.0,3616.10011843541,train
6,165,21,summer,cloudy,normal,16283.194470067148,5309.418838756889,24374.937768573618,0.0,4466.6889271356495,train
6,165,22,summer,cloudy,normal,16220.016482995068,5371.301207799188,23228.411074886855,0.0,3689.109798444771,train
6,165,23,summer,cloudy,normal,16585.67872456516,5382.165899130917,20698.814428241632,0.0,3962.6527316675315,train
6,166,0,summer,clear,normal,17167.46719569698,5440.384139113304,18843.815407739206,0.0,4525.796823347847,train
6,166,1,summer,clear,normal,16604.562589093068,5518.443456771521,18503.473657532188,0.0,4049.346097142703,train
6,166,2,summer,clear,normal,16185.612558020655,5513.634284899428,18394.794798242627,0.0,4381.253316975946,train
6,166,3,summer,clear,normal,16739.587521837148,5610.506378534374,18374.01215560436,0.0,4596.049168181956,train
6,166,4,summer,clear,normal,16697.839149453328,5590.743370077653,18557.235796970865,0.0,4001.4494486500603,train
6,166,5,summer,clear,normal,17121.331108627066,5617.035972905954,21354.39647743533,160.17316276828348,3839.6993392940612,train
6,166,6,summer,clear,normal,17010.430889211817,5751.589648626642,24530.38870758236,1432.7956663688517,3501.252913186417,train
6,166,7,summer,clear,normal,17245.04689888844,5662.099659726597,25253.06633715764,3923.345299001121,2919.6458126177745,train
6,166,8,summer,clear,normal,17121.251822552404,5547.8165318016,26560.31277518449,6808.215586447783,2763.5087589934524,train
6,166,9,summer,clear,normal,17245.180425774943,5410.302531430647,27727.80844480095,9188.961890379614,2982.8496512359643,train
6,166,10,summer,clear,normal,17369.51702749132,5358.522289274015,28190.912096133343,11275.1000526294,3384.3061803504406,train
6,166,11,summer,clear,normal,17504.897753454658,5446.265432830607,29081.493281344203,12597.803114602231,4022.4407586485827,train
6,166,12,summer,clear,normal,17512.845261679275,5515.86194475392,30563.914529119185,14286.692403096607,4607.126814167977,train
6,166,13,summer,clear,normal,17950.975846241025,5520.867491278053,31375.40385449954,13820.0908384017,4953.831295836085,train
6,166,14,summer,clear,normal,17841.527122755084,5381.080238338992,32116.56601258759,12457.172450583075,4886.62473078354,train
6,166,15,summer,clear,normal,17589.82310097182,5446.187450443968,31685.860169145562,10757.848094985615,4886.30798335521,train
6,166,16,summer,clear,normal,18017.735494230586,5520.582134803342,31631.99901635065,8543.425589208024,5150.589753101643,train
6,166,17,summer,clear,normal,17878.92719297308,5501.456726765629,30245.72954455201,6082.961778693073,4707.405769039479,train
6,166,18,summer,clear,normal,17723.416290302015,5599.82350300395,29037.753006559065,3609.8325181024793,4479.6704641689885,train
6,166,19,summer,clear,normal,17937.21980312078,5447.606738460096,27585.77430836876,1297.5638468608663,4141.360946745433,train
6,166,20,summer,clear,normal,17210.52916311386,5481.772006310936,25665.486932932046,0.0,3679.6390544237265,train
6,166,21,summer,clear,normal,16981.855262096084,5394.125242690018,24422.045240012958,0.0,4384.88077335675,train
6,166,22,summer,clear,normal,16792.369012403822,5472.686841441836,22600.5372257336,0.0,3908.6481860309104,train
6,166,23,summer,clear,normal,16918.927199302063,5524.671345864957,20166.524208645602,0.0,4429.972271169606,train
6,167,0,summer,normal,normal,17200.30996676543,5283.923406671145,18985.864856516946,0.0,4420.954231382886,train
6,167,1,summer,normal,normal,16568.077120153303,5286.972896734239,18594.441754591746,0.0,4139.359241270089,train
6,167,2,summer,normal,normal,16006.456043047578,5306.06685293772,18128.02973450333,0.0,4305.9828084632245,train
6,167,3,summer,normal,normal,16068.50065479034,5410.933668808167,18146.735151390487,0.0,4491.470658184706,train
6,167,4,summer,normal,normal,16185.940387847057,5448.815148886428,18381.49795405129,0.0,3905.250005847413,train
6,167,5,summer,normal,normal,16565.379445459414,5451.543870054746,20543.589453930523,178.9243417226702,3925.234779967828,train
6,167,6,summer,normal,normal,16901.137901493697,5537.676664851974,23482.109106442233,1580.2674028417232,3537.021626319144,train
6,167,7,summer,normal,normal,17027.328771292694,5534.450744849267,24519.763593810687,4192.486969668201,2863.510073526718,train
6,167,8,summer,normal,normal,17229.696076485285,5429.006715146754,25967.001026944326,7133.311377593249,2906.9056349215866,train
6,167,9,summer,normal,normal,17203.479598462527,5313.6712480823235,27432.63680001939,9980.585018872329,3002.7961646433832,train
6,167,10,summer,normal,normal,17277.140034846612,5244.596068029481,28788.846603230635,11935.523607917334,3466.280081777001,train
6,167,11,summer,normal,normal,17434.713719323834,5267.776707852914,29278.866280626313,13378.134862268591,4139.388158477855,train
6,167,12,summer,normal,normal,17578.439443489955,5243.738310938313,30356.311530455867,14452.301222126735,4797.836228575909,train
6,167,13,summer,normal,normal,17464.596890744582,5151.928467980934,30480.04555331288,13934.761182601243,4868.2596390225535,train
6,167,14,summer,normal,normal,17171.81142283922,5108.053047282808,30612.062976766876,12886.54899696353,5036.64374571156,train
6,167,15,summer,normal,normal,17344.14095666244,5238.440767905646,31506.38024534089,11837.529388879371,4958.906098875194,train
6,167,16,summer,normal,normal,17509.154543356657,5336.229068484545,30709.969589093853,9320.683907145049,4824.331213046716,train
6,167,17,summer,normal,normal,17704.114967526366,5425.898144555904,29684.34542899595,6750.62501306846,4367.282690646615,train
6,167,18,summer,normal,normal,17834.643090155965,5390.344192475841,28928.666237718287,4061.079524113403,4008.3659299516,train
6,167,19,summer,normal,normal,17665.21915996853,5288.644133815818,27164.073019662505,1472.9922855070806,3993.329605168877,train
6,167,20,summer,normal,normal,17666.992840414623,5260.212601461664,24821.483688584158,0.0,3511.8264245753758,train
6,167,21,summer,normal,normal,17063.185951956344,5175.864183922678,23232.260108975162,0.0,4207.280958833135,train
6,167,22,summer,normal,normal,16961.494792832633,5118.90936591916,21589.30895257174,0.0,3846.0778810540837,train
6,167,23,summer,normal,normal,16647.920956130154,5223.450898028676,20049.1115265709,0.0,4424.517034139418,train
6,168,0,summer,normal,weak,17717.64530238981,5575.99153470391,19233.815006343197,0.0,4778.081298374837,train
6,168,1,summer,normal,weak,17387.46254201781,5580.886906627895,18902.203054110083,0.0,4311.398554280301,train
6,168,2,summer,normal,weak,17193.619300406175,5626.034019643631,18983.359495657496,0.0,4456.247103411868,train
6,168,3,summer,normal,weak,16929.471899955908,5652.987586432605,19016.955904759725,0.0,4410.227227979802,train
6,168,4,summer,normal,weak,17065.93835484387,5745.571918214989,19308.159662043767,0.0,4150.785024851176,train
6,168,5,summer,normal,weak,17182.3681107291,5690.9203614926755,21716.866376172304,159.8842465884423,4146.141231198548,train
6,168,6,summer,normal,weak,17340.069552805002,5762.581264084401,24165.697872572808,1417.766700393216,3840.588189927283,train
6,168,7,summer,normal,weak,17529.377076220277,5645.279866505344,25833.568683335594,3908.105981401638,3327.4048135848643,train
6,168,8,summer,normal,weak,18195.858583020985,5669.685220200189,26453.967586834944,6560.5733694747805,3178.029046298039,train
6,168,9,summer,normal,weak,18605.745535146285,5508.7156705550415,28116.844720290996,8658.791455649234,3363.0402418825106,train
6,168,10,summer,normal,weak,18758.328249540024,5401.6013336582855,28549.982577079812,10665.567879405597,3989.6925301807696,train
6,168,11,summer,normal,weak,18570.684974112708,5503.603735601813,29908.826904534017,11715.124415473943,4616.931771562333,train
6,168,12,summer,normal,weak,18558.74191391477,5493.678508601142,29595.922493170463,12616.612739071825,5058.5296440981065,train
6,168,13,summer,normal,weak,18181.520124076942,5507.564121277823,31376.84338575653,12212.618643964784,5129.066679628939,train
6,168,14,summer,normal,weak,17894.966429380904,5477.030363259127,30981.614561610397,11113.935821809968,4998.3450686547285,train
6,168,15,summer,normal,weak,17789.004644849367,5563.566191160488,30973.071267232626,9925.736887902982,5220.61856663055,train
6,168,16,summer,normal,weak,18258.212277886305,5575.199268960795,31567.07674349249,8001.017414280107,5221.972598653483,train
6,168,17,summer,normal,weak,18524.34962013562,5585.010735288469,31107.80957483394,5740.7684202857845,4937.006968003105,train
6,168,18,summer,normal,weak,18627.417949618444,5490.710681627288,29594.681209626902,3542.7353664255006,4470.96515820645,train
6,168,19,summer,normal,weak,18789.606821377296,5539.205340281075,28407.841277970947,1268.403231358291,4294.135916768835,train
6,168,20,summer,normal,weak,18488.923224712944,5474.042461707762,25703.987045732592,0.0,3987.0549533393137,train
6,168,21,summer,normal,weak,17616.569201987975,5454.885949061452,24039.492493626964,0.0,4775.348666663173,train
6,168,22,summer,normal,weak,17525.15765304164,5395.765151056978,22232.650274576088,0.0,4374.445637843199,train
6,168,23,summer,normal,weak,17583.321339433605,5467.332461881276,20215.05244860477,0.0,4761.8333988261975,train
6,169,0,summer,clear,normal,17329.59862074902,5259.584505920702,18498.36995097291,0.0,4413.809614300196,train
6,169,1,summer,clear,normal,16503.63292434733,5318.078478757267,18141.776562109717,0.0,3857.2442594911954,train
6,169,2,summer,clear,normal,16529.019272975096,5368.311081139148,18089.862118342542,0.0,3927.1094272944006,train
6,169,3,summer,clear,normal,16859.27080921707,5523.644768151977,18059.298060965393,0.0,4322.837835472819,train
6,169,4,summer,clear,normal,16908.333843633216,5495.740713016325,18313.846993315085,0.0,4000.802000626636,train
6,169,5,summer,clear,normal,17272.365260910545,5594.792009616577,20552.144661815306,161.76843801714284,3888.5088815653935,train
6,169,6,summer,clear,normal,17315.175811792906,5633.8180491845915,22576.44668509434,1473.2523669677557,3552.488762654087,train
6,169,7,summer,clear,normal,17493.09368913306,5580.384581407289,24388.980898376,4059.587583345597,2944.190987719649,train
6,169,8,summer,clear,normal,17656.402625293355,5493.301500874595,25620.423748466335,6788.270118461588,2853.349310719044,train
6,169,9,summer,clear,normal,17870.663316827617,5301.468214203866,26165.992274704422,9167.981361879401,2944.212289202074,train
6,169,10,summer,clear,normal,17610.139272907953,5291.131352756415,27197.01197714182,11873.387189638277,3390.051986596226,train
6,169,11,summer,clear,normal,17510.603421127966,5313.532392158182,27927.424270680833,13256.20366485381,3969.4629126981367,train
6,169,12,summer,clear,normal,17774.119341860573,5355.323976338788,29558.484148618594,14325.144743214965,4520.298342544852,train
6,169,13,summer,clear,normal,17998.324629169045,5251.492116616166,29909.94677994204,13476.660263503058,4655.33678451904,train
6,169,14,summer,clear,normal,17972.859263119415,5260.56074989178,30684.0258468574,12596.352467361643,4606.28196008229,train
6,169,15,summer,clear,normal,17495.522845150874,5343.6488643248595,31572.240843699274,11631.067141585248,4776.016701383524,train
